"","control","instnm","ccbasic","stabbr","female","first_gen","poverty_rate","veteran","unemp_rate","ug_whitenh","ug_aianold","ug_api","ug_blacknh","ug_hispold","ug_nra","ug_unkn","year"
"1010",2,"Duke University",15,"NC",0.5465505693,0.1345885635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1011",1,"Kennesaw State University",16,"GA",0.4741253897,0.2693773825,NA,0.0033252511,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1012",2,"Howard University",16,"DC",0.7177579365,0.2363936229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1013",2,"Georgetown University",15,"DC",0.5899705015,0.1606456572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1014",2,"University of Miami",15,"FL",0.5744101633,0.2009592326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1015",1,"Idaho State University",16,"ID",0.5705947749,0.360585723,NA,0.0036131184,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1016",2,"DePaul University",16,"IL",0.550042337,0.3023514164,NA,0.0062658764,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1017",2,"University of Chicago",15,"IL",0.5190615836,0.202435312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1018",1,"University of Illinois at Chicago",15,"IL",0.5284502121,0.4439779965,NA,0.0034938857,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1019",1,"Ball State University",16,"IN",0.5982266556,0.2772175946,NA,0.0015239679,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1020",1,"Georgia State University",15,"GA",0.6300794494,0.3232381391,NA,0.0049592632,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1021",1,"University of Georgia",15,"GA",0.5743758213,0.1815059082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1022",1,"Northern Illinois University",16,"IL",0.534562212,0.3832968636,NA,0.0049374589,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1023",1,"Illinois State University",16,"IL",0.5624349636,0.2964350118,NA,0.0037721124,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1024",2,"University of Notre Dame",15,"IN",0.4604402142,0.1023765996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1025",1,"Iowa State University",15,"IA",0.4624236966,0.1991840151,NA,0.0018012609,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1026",1,"University of California-San Diego",15,"CA",0.5198560768,0.3957082833,NA,0.0026652452,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1027",1,"San Diego State University",16,"CA",0.5842020419,0.4119461928,NA,0.0044062332,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1028",2,"University of San Diego",16,"CA",0.5730088496,0.2486231314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1029",2,"University of Denver",16,"CO",0.6021798365,0.1903064861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1030",1,"University of Florida",15,"FL",0.5937902879,0.3076658251,NA,0.0020412548,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1031",2,"Loyola University Chicago",16,"IL",0.6853006682,0.2768674699,NA,0.0035634744,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1032",1,"University of New Orleans",16,"LA",0.5788849348,0.406360424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1033",1,"University of Minnesota-Twin Cities",15,"MN",0.5593906672,0.1865601991,NA,0.001156961,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1034",1,"Western Michigan University",16,"MI",0.5443729003,0.2931240658,NA,0.0044792833,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1035",1,"University of Massachusetts-Lowell",16,"MA",0.4343958488,0.3176614881,NA,0.0070422535,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1036",1,"University of Michigan-Ann Arbor",15,"MI",0.5349348406,0.2057218455,NA,0.0017271157,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1037",1,"Michigan State University",15,"MI",0.5534790109,0.2095218963,NA,0.0011500863,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1038",1,"Jackson State University",16,"MS",0.6464781217,0.3197217181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1039",1,"Mississippi State University",15,"MS",0.5395308427,0.248577142,NA,0.0017376195,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1040",1,"University of Nevada-Reno",15,"NV",0.5637824897,0.3846298032,NA,0.0030779754,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1041",2,"University of Rochester",15,"NY",0.5490993608,0.1867656153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1042",2,"New York University",15,"NY",0.6113892365,0.2148843446,NA,0.0017209011,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1043",2,"Syracuse University",15,"NY",0.5547775017,0.1886792453,NA,0.0024847527,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1044",1,"SUNY at Albany",15,"NY",0.5287925697,0.3008942662,NA,0.0017027864,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1045",1,"SUNY College of Environmental Science and Forestry",16,"NY",0.4697802198,0.2042553191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1046",1,"University of North Carolina at Chapel Hill",15,"NC",0.6196397942,0.1993713516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1047",1,"University of North Carolina at Charlotte",16,"NC",0.5223081499,0.2840072549,NA,0.0022803887,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1048",1,"Arizona State University-Downtown Phoenix",16,"AZ",0.5568306611,0.3813179205,NA,0.0065341533,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1049",1,"University of Akron Main Campus",16,"OH",0.5014330558,0.3636497859,NA,0.0045038897,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1050",1,"University of North Dakota",16,"ND",0.4770762379,0.191217343,NA,0.0028818444,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1051",1,"Texas A & M University-College Station",15,"TX",0.5116777884,0.2995074728,NA,0.0024626629,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1052",1,"The University of Texas at El Paso",15,"TX",0.5511453605,0.4063639794,NA,0.0055948485,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1053",1,"Texas Southern University",16,"TX",0.5913492576,0.3879505924,NA,0.0058102001,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1054",1,"Virginia Commonwealth University",15,"VA",0.6243783971,0.2760338814,NA,0.0020816468,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1055",1,"University of Virginia-Main Campus",15,"VA",0.5454545455,0.1580020387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1056",1,"University of Wisconsin-Milwaukee",15,"WI",0.56415828,0.3304775104,NA,0.0068618481,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1057",1,"Purdue University-Main Campus",15,"IN",0.4732072498,0.1853810686,NA,0.0023640662,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1058",1,"University of Arizona",15,"AZ",0.5628539071,0.3140729569,NA,0.0031361617,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1059",1,"Northern Arizona University",16,"AZ",0.6385814497,0.3868625756,NA,0.0053780203,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1060",1,"University of California-Irvine",15,"CA",0.5660897365,0.4398111723,NA,0.0013228971,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1061",2,"Loyola Marymount University",16,"CA",0.5991213619,0.2240373396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1062",2,"University of Dayton",16,"OH",0.5198164372,0.1024121879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1063",1,"University of Alabama in Huntsville",16,"AL",0.4763499372,0.3101321586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1064",1,"University of Alabama at Birmingham",15,"AL",0.6390907397,0.341223671,NA,0.0031675051,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1065",1,"Indiana University-Purdue University-Indianapolis",16,"IN",0.6069457659,0.3613041701,NA,0.0039010466,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1066",1,"University of Kansas",15,"KS",0.5359853809,0.2261745961,NA,0.00534158,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1067",2,"Boston College",15,"MA",0.5315478892,0.1245886225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1068",1,"Oakland University",16,"MI",0.5990524134,0.3252595156,NA,0.0020728457,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1069",1,"University of Mississippi",15,"MS",0.6127589805,0.226047671,NA,0.0020867491,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1070",1,"Missouri University of Science and Technology",16,"MO",0.2278167561,0.2257365685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1071",2,"Washington University in St Louis",15,"MO",0.5411764706,0.0897332255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1072",1,"Montana State University",15,"MT",0.4919731762,0.2306061891,NA,0.0058931112,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1073",1,"University of Nebraska at Omaha",16,"NE",0.55,0.3374710709,NA,0.0049242424,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1074",1,"University of Nevada-Las Vegas",15,"NV",0.5863568852,0.4191474161,NA,0.0057288351,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1075",1,"University of Colorado Boulder",15,"CO",0.4747284576,0.1964285714,NA,0.0033309196,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1076",2,"University of Southern California",15,"CA",0.5395732966,0.2326431181,NA,0.0022941042,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1077",2,"Yale University",15,"CT",0.4784217016,0.2299605782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1078",1,"Delaware State University",16,"DE",0.6719038817,0.3691345151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1079",1,"Florida International University",15,"FL",0.6020436042,0.4073797058,NA,0.0050270477,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1080",1,"Florida State University",15,"FL",0.572892623,0.2695098039,NA,0.0022158619,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1081",1,"University of South Florida-Main Campus",15,"FL",0.5994209102,0.3510871052,NA,0.0056020646,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1082",1,"University of Hawaii at Manoa",15,"HI",0.5893681043,0.33804963,NA,0.0036108325,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1083",2,"Mercer University",16,"GA",0.6412995105,0.2799218368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1084",1,"Georgia Southern University",16,"GA",0.5166182232,0.2489327641,NA,0.0024011121,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1085",1,"Oregon State University",15,"OR",0.5085191418,0.3081499775,NA,0.0044173328,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1086",1,"University of Memphis",16,"TN",0.6098162874,0.3648258025,NA,0.0037016726,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1087",2,"Baylor University",16,"TX",0.5983224604,0.1879717555,NA,0.0027958993,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1088",1,"Texas A & M University-Kingsville",16,"TX",0.5684007707,0.4776019612,NA,0.0069364162,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1089",1,"The University of Texas at Austin",15,"TX",0.5455007626,0.2577431232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1090",1,"Texas Tech University",15,"TX",0.4797775984,0.3042261675,NA,0.0043045467,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1091",2,"California Institute of Technology",15,"CA",0.3928571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1092",1,"University of California-Santa Cruz",15,"CA",0.5486683576,0.3636693256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1093",2,"Florida Institute of Technology",16,"FL",0.5594760759,0.4234724743,NA,0.0173750334,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1094",2,"Clark Atlanta University",16,"GA",0.7631578947,0.315852205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1095",2,"Northwestern University",15,"IL",0.5282555283,0.131405378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1096",1,"University of Illinois at Urbana-Champaign",15,"IL",0.477574938,0.233871933,NA,0.0021410863,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1097",1,"Indiana University-Bloomington",15,"IN",0.5299843014,0.2169842134,NA,0.0010465725,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1098",1,"Louisiana State University and Agricultural & Mechanical College",15,"LA",0.5588992816,0.2688156359,NA,0.0027111292,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1099",1,"Louisiana Tech University",16,"LA",0.4696569921,0.2953661125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1100",2,"Hampton University",16,"VA",0.6719546742,0.199144777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1101",1,"University of Washington-Seattle Campus",15,"WA",0.562587467,0.314334617,NA,0.0048981496,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1102",1,"Marshall University",16,"WV",0.5692307692,0.3765524093,NA,0.0027554535,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1103",1,"West Virginia University",15,"WV",0.4907910043,0.3104759947,NA,0.0027142303,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1104",1,"The University of Alabama",15,"AL",0.6023028327,0.2271955876,NA,0.0031587528,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1105",1,"University of Alaska Fairbanks",16,"AK",0.5853542558,0.3982730707,NA,0.0166428911,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1106",1,"University of South Alabama",16,"AL",0.6062205467,0.3402523403,NA,0.0026390198,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1107",1,"University of Arkansas",15,"AR",0.5483656657,0.2617018304,NA,0.0026574542,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1108",1,"University of California-Riverside",15,"CA",0.5500561027,0.4401709402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1109",2,"Claremont Graduate University",16,"CA",0.6176470588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1110",1,"University of California-Davis",15,"CA",0.6201193855,0.3888637392,NA,0.0027399941,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1111",1,"Clemson University",15,"SC",0.4898634671,0.1722375985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1112",1,"East Tennessee State University",16,"TN",0.563943662,0.3670555109,NA,0.0030046948,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1113",1,"Tennessee State University",16,"TN",0.6505531506,0.3695232847,NA,0.0043290043,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1114",2,"Texas Christian University",16,"TX",0.610866373,0.1969151671,NA,0.0048947626,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1115",1,"The University of Texas Rio Grande Valley",16,"TX",0.5792349727,0.5343633458,NA,0.0041530055,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1116",2,"Brigham Young University-Provo",16,"UT",0.4837354459,0.1113948681,NA,0.0046813108,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1117",2,"Marquette University",16,"WI",0.5875502008,0.1807178631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1118",2,"University of New England",16,"ME",0.7334337349,0.22890625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1119",2,"Clark University",16,"MA",0.6459096459,0.1905370844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1120",2,"Harvard University",15,"MA",0.4944961897,0.2247292419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1121",2,"Worcester Polytechnic Institute",16,"MA",0.3477951636,0.1429618768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1122",1,"University of Massachusetts-Dartmouth",16,"MA",0.4928922909,0.357814871,NA,0.0054674686,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1123",2,"The New School",16,"NY",0.7071984436,0.1945606695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1124",1,"Stony Brook University",15,"NY",0.5013425999,0.3434790303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1125",2,"Wake Forest University",16,"NC",0.5244186047,0.1358760429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1126",1,"University of Cincinnati-Main Campus",15,"OH",0.5594369135,0.3231051247,NA,0.0065544466,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1127",1,"University of California-Merced",16,"CA",0.5244277417,0.533481153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1128",2,"Clarkson University",16,"NY",0.3052486188,0.143772242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1129",1,"CUNY City College",16,"NY",0.5200418264,0.4567901235,NA,0.0059254096,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1130",2,"Fordham University",16,"NY",0.5953585242,0.1858630483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1131",2,"Rensselaer Polytechnic Institute",15,"NY",0.3294117647,0.1306504961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1132",1,"East Carolina University",16,"NC",0.5915940543,0.2739591301,NA,0.0027678114,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1133",2,"Case Western Reserve University",15,"OH",0.4552912223,0.1118587048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1134",1,"North Dakota State University-Main Campus",16,"ND",0.4926616422,0.1728369384,NA,0.0085283618,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1135",1,"Wayne State University",15,"MI",0.5840833119,0.368719841,NA,0.0042427359,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1136",1,"University of Nebraska-Lincoln",15,"NE",0.5128345167,0.2155989658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1137",1,"University of New Hampshire-Main Campus",15,"NH",0.5559647718,0.1783291977,NA,0.0035228183,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1138",1,"Arizona State University-Tempe",15,"AZ",0.541674436,0.3698972185,NA,0.0073253243,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1139",2,"Princeton University",15,"NJ",0.4700460829,0.2459546926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1140",1,"Rutgers University-Camden",16,"NJ",0.5494939911,0.3259254961,NA,0.0049019608,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1141",2,"Seton Hall University",16,"NJ",0.5587091757,0.2710163112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1142",2,"Stevens Institute of Technology",16,"NJ",0.2938894277,0.1815446339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1143",1,"Oklahoma State University-Main Campus",15,"OK",0.5148013503,0.2849284928,NA,0.0050636198,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1144",2,"University of Pennsylvania",15,"PA",0.5836408364,0.1773209123,NA,0.0104551046,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1145",1,"Utah State University",16,"UT",0.5541044776,0.2802269751,NA,0.0043532338,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1146",1,"Old Dominion University",16,"VA",0.59110971,0.3298555377,NA,0.0048339639,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1147",1,"North Carolina A & T State University",16,"NC",0.5530074432,0.2929739284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1148",1,"Air Force Institute of Technology-Graduate School of Engineering & Management",16,"OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1149",1,"Bowling Green State University-Main Campus",16,"OH",0.5975836431,0.3113496933,NA,0.0030536378,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1150",1,"Kent State University at Kent",16,"OH",0.633559166,0.3813960054,NA,0.0067092021,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1151",2,"Azusa Pacific University",16,"CA",0.7079870729,0.3591983556,NA,0.0039242844,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1152",2,"Chapman University",16,"CA",0.6232445521,0.1670847968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1153",1,"University of California-Berkeley",15,"CA",0.5463463715,0.3287978679,NA,0.0028927179,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1154",1,"University of California-Los Angeles",15,"CA",0.5938414942,0.3554660529,NA,0.0031297325,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1155",1,"University of Colorado Denver/Anschutz Medical Campus",15,"CO",0.5688987272,0.3572013093,NA,0.0071942446,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1156",1,"University of Kentucky",15,"KY",0.5556784661,0.2417469493,NA,0.0024582104,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1157",1,"Michigan Technological University",16,"MI",0.2765752766,0.1732009926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1158",1,"New Jersey Institute of Technology",15,"NJ",0.1898864809,0.3375478927,NA,0.0034399725,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1159",1,"University of New Mexico-Main Campus",15,"NM",0.5704378429,0.4067405355,NA,0.0037263223,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1160",2,"Nova Southeastern University",16,"FL",0.7219644238,0.3665791776,NA,0.0092807425,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1161",1,"University of Idaho",16,"ID",0.5032582938,0.3030589719,NA,0.0032582938,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1162",1,"Wichita State University",16,"KS",0.5956392468,0.3558027923,NA,0.0073339941,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1163",2,"Tulane University of Louisiana",15,"LA",0.6243176179,0.2007280291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1164",1,"University of Louisiana at Lafayette",16,"LA",0.6157801703,0.3807671911,NA,0.0027318014,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1165",1,"University of Maryland-Baltimore County",16,"MD",0.4905849862,0.2698585419,NA,0.0032638715,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1166",1,"University of Maryland Eastern Shore",16,"MD",0.5705705706,0.3974069899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1167",2,"Johns Hopkins University",15,"MD",0.5381995134,0.1172932331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1168",2,"Illinois Institute of Technology",16,"IL",0.2832369942,0.3137254902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1169",1,"Southern Illinois University-Carbondale",16,"IL",0.4930321256,0.3334408255,NA,0.0077746809,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1170",1,"University of Iowa",15,"IA",0.549022082,0.2210120866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1171",2,"Emory University",15,"GA",0.6369346734,0.1703898379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1172",1,"Georgia Institute of Technology-Main Campus",15,"GA",0.3605442177,0.1421353991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1173",1,"Boise State University",16,"ID",0.5703633191,0.3442986194,NA,0.0041250198,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1174",1,"University of Massachusetts-Boston",16,"MA",0.5720331511,0.4282421957,NA,0.0096984659,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1175",2,"Boston University",15,"MA",0.6491303414,0.1693891251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1176",2,"Brandeis University",15,"MA",0.5715859031,0.1534025375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1177",1,"Central Michigan University",16,"MI",0.5820561188,0.2884568053,NA,0.0036547984,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1178",1,"Eastern Michigan University",16,"MI",0.6079123094,0.3526272578,NA,0.0032757969,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1179",2,"Tufts University",15,"MA",0.4872037915,0.1478174603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1180",2,"Northeastern University",15,"MA",0.5590721873,0.1805111821,NA,0.003902016,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1181",1,"Auburn University",15,"AL",0.5156579873,0.176757636,NA,0.0035186488,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1182",1,"Arkansas State University-Main Campus",16,"AR",0.6011950655,0.394301278,NA,0.0028912876,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1183",1,"University of Arkansas at Little Rock",16,"AR",0.637709773,0.3994513032,NA,0.0069101678,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1184",1,"University of California-Santa Barbara",15,"CA",0.5593268279,0.4133922724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1185",1,"Colorado School of Mines",16,"CO",0.2631578947,0.1719745223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1186",1,"Colorado State University-Fort Collins",15,"CO",0.5402917264,0.2344922461,NA,0.006097561,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1187",1,"Arizona State University-Skysong",16,"AZ",0.541674436,0.3698972185,NA,0.0073253243,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1188",2,"University of Tulsa",16,"OK",0.5006451613,0.2061994609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1189",2,"Villanova University",16,"PA",0.5739214736,0.1306532663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1190",1,"Texas A & M University-Corpus Christi",16,"TX",0.6293238994,0.3948684497,NA,0.0039308176,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1191",1,"University of Houston",15,"TX",0.5177618646,0.3951540776,NA,0.0047739399,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1192",2,"Rice University",15,"TX",0.4403669725,0.1378378378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1193",1,"The University of Texas at Dallas",15,"TX",0.4759669849,0.3082882883,NA,0.005664347,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1194",1,"The University of Texas at San Antonio",16,"TX",0.542488556,0.3875,NA,0.0038285476,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1195",1,"University of Vermont",16,"VT",0.5844229676,0.1266081871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1196",1,"University of Southern Mississippi",15,"MS",0.647805819,0.3241969274,NA,0.0030541714,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
